Episode,Step,PredictedBehavior,ActionX,ActionY,ActionZ,FollowerX,FollowerY,FollowerZ,LeaderX,LeaderY,LeaderZ,FollowerVx,FollowerVy,FollowerVz,LeaderVx,LeaderVy,LeaderVz,TrueLabel
1,23,Hover,0.0019602852407842875,-0.0037959632463753223,0.003421008586883545,1.0317564010620117,0.9278843998908997,0.9743187427520752,1.0,1.0,1.0,-0.00959634780883789,0.018576383590698242,-0.01674175262451172,0.0,0.0,0.0,0
1,24,Hover,-0.0016028027748689055,0.003102959133684635,-0.002796594053506851,1.0321484804153442,0.9271252155303955,0.9750029444694519,1.0,1.0,1.0,0.00784158706665039,-0.015183687210083008,0.01368403434753418,0.0,0.0,0.0,0
1,25,Hover,0.0013097990304231644,-0.0025361869484186172,0.0022859638556838036,1.0318279266357422,0.9277458190917969,0.9744436144828796,1.0,1.0,1.0,-0.006411075592041016,0.012412071228027344,-0.011186599731445312,0.0,0.0,0.0,0
1,26,Hover,-0.0010705363238230348,0.0020730970427393913,-0.0018686037510633469,1.0320898294448853,0.9272385835647583,0.9749007821083069,1.0,1.0,1.0,0.005238056182861328,-0.010144710540771484,0.009143352508544922,0.0,0.0,0.0,0
1,27,Hover,0.0008754218579269946,-0.0016943057999014854,0.0015271306037902832,1.031875729560852,0.9276531934738159,0.9745270609855652,1.0,1.0,1.0,-0.0042819976806640625,0.008292198181152344,-0.007474422454833984,0.0,0.0,0.0,0
1,28,Hover,-0.0007158092921599746,0.001385042443871498,-0.001248256303369999,1.0320508480072021,0.9273143410682678,0.9748324751853943,1.0,1.0,1.0,0.003502368927001953,-0.006777048110961914,0.006108283996582031,0.0,0.0,0.0,0
1,29,Hover,0.0005846737185493112,-0.0011324319057166576,0.001020072028040886,1.0319076776504517,0.9275913238525391,0.974582850933075,1.0,1.0,1.0,-0.0028634071350097656,0.005539655685424805,-0.004992485046386719,0.0,0.0,0.0,0
1,30,Hover,-0.0004777574213221669,0.0009258473291993141,-0.0008341195061802864,1.032024621963501,0.9273648262023926,0.9747868776321411,1.0,1.0,1.0,0.002338886260986328,-0.0045299530029296875,0.004080533981323242,0.0,0.0,0.0,0
1,31,Hover,0.0003909965744242072,-0.0007568751461803913,0.0006821583956480026,1.0319290161132812,0.9275500178337097,0.9746200442314148,1.0,1.0,1.0,-0.0019121170043945312,0.0037038326263427734,-0.003336668014526367,0.0,0.0,0.0,0
1,32,Hover,-0.0003196331672370434,0.0006188545376062393,-0.0005576172843575478,1.0320072174072266,0.9273986220359802,0.9747564792633057,1.0,1.0,1.0,0.00156402587890625,-0.0030279159545898438,0.002728700637817383,0.0,0.0,0.0,0
1,33,Hover,0.00026090838946402073,-0.0005062408745288849,0.00045585259795188904,1.0319433212280273,0.9275224208831787,0.9746449589729309,1.0,1.0,1.0,-0.001277923583984375,0.0024759769439697266,-0.002230405807495117,0.0,0.0,0.0,0
1,34,Hover,-0.00021382758859544992,0.00041427183896303177,-0.00037286989390850067,1.0319955348968506,0.9274211525917053,0.9747361540794373,1.0,1.0,1.0,0.0010442733764648438,-0.0020253658294677734,0.0018239021301269531,0.0,0.0,0.0,0
1,35,Hover,0.0001749401562847197,-0.0003387914039194584,0.00030468590557575226,1.0319527387619019,0.9275040030479431,0.9746615886688232,1.0,1.0,1.0,-0.0008559226989746094,0.0016570091247558594,-0.0014913082122802734,0.0,0.0,0.0,0
1,36,Hover,-0.00014280714094638824,0.000277017243206501,-0.00024894624948501587,1.0319877862930298,0.9274362325668335,0.9747225046157837,1.0,1.0,1.0,0.0007009506225585938,-0.0013554096221923828,0.0012183189392089844,0.0,0.0,0.0,0
1,37,Hover,0.00011644861660897732,-0.0002266140654683113,0.00020342599600553513,1.0319591760635376,0.9274916648864746,0.9746727347373962,1.0,1.0,1.0,-0.00057220458984375,0.0011086463928222656,-0.0009953975677490234,0.0,0.0,0.0,0
1,38,Hover,-9.501003660261631e-05,0.0001847902312874794,-0.00016669370234012604,1.031982421875,0.9274463653564453,0.9747134447097778,1.0,1.0,1.0,0.0004649162292480469,-0.0009059906005859375,0.0008141994476318359,0.0,0.0,0.0,0
1,39,Hover,7.787829963490367e-05,-0.00015082862228155136,0.0001361919566988945,1.0319634675979614,0.927483320236206,0.9746801257133484,1.0,1.0,1.0,-0.0003790855407714844,0.0007390975952148438,-0.0006663799285888672,0.0,0.0,0.0,0
1,40,Hover,-6.406428292393684e-05,0.00012321211397647858,-0.00011128652840852737,1.0319790840148926,0.9274531602859497,0.9747073650360107,1.0,1.0,1.0,0.0003123283386230469,-0.0006031990051269531,0.0005447864532470703,0.0,0.0,0.0,0
1,41,Hover,5.186570342630148e-05,-0.00010036025196313858,9.078998118638992e-05,1.0319663286209106,0.9274777770042419,0.9746851325035095,1.0,1.0,1.0,-0.0002551078796386719,0.0004923343658447266,-0.00044465065002441406,0.0,0.0,0.0,0
1,42,Hover,-4.2574829421937466e-05,8.203927427530289e-05,-7.446669042110443e-05,1.0319766998291016,0.9274576902389526,0.974703311920166,1.0,1.0,1.0,0.00020742416381835938,-0.0004017353057861328,0.0003635883331298828,0.0,0.0,0.0,0
1,43,Hover,3.474490949884057e-05,-6.691087037324905e-05,6.079394370317459e-05,1.0319682359695435,0.9274740815162659,0.9746884107589722,1.0,1.0,1.0,-0.00016927719116210938,0.00032782554626464844,-0.0002980232238769531,0.0,0.0,0.0,0
1,44,Hover,-2.8400681912899017e-05,5.510356277227402e-05,-4.982855170965195e-05,1.0319751501083374,0.9274606704711914,0.9747005701065063,1.0,1.0,1.0,0.00013828277587890625,-0.0002682209014892578,0.00024318695068359375,0.0,0.0,0.0,0
1,45,Hover,2.3460655938833952e-05,-4.509091377258301e-05,4.080682992935181e-05,1.031969428062439,0.9274716973304749,0.9746906161308289,1.0,1.0,1.0,-0.00011444091796875,0.0002205371856689453,-0.0001990795135498047,0.0,0.0,0.0,0
1,46,Hover,-1.881213393062353e-05,3.671366721391678e-05,-3.324262797832489e-05,1.0319740772247314,0.9274626970291138,0.9746987819671631,1.0,1.0,1.0,9.298324584960938e-05,-0.0001800060272216797,0.0001633167266845703,0.0,0.0,0.0,0
1,47,Hover,1.5866942703723907e-05,-2.9754824936389923e-05,2.7517788112163544e-05,1.0319702625274658,0.9274700284004211,0.9746921062469482,1.0,1.0,1.0,-7.62939453125e-05,0.00014662742614746094,-0.000133514404296875,0.0,0.0,0.0,0
1,48,Hover,-1.316762063652277e-05,2.4410896003246307e-05,-2.2427178919315338e-05,1.0319734811782837,0.9274640679359436,0.9746975898742676,1.0,1.0,1.0,6.437301635742188e-05,-0.00011920928955078125,0.00010967254638671875,0.0,0.0,0.0,0
1,49,Hover,1.06393126770854e-05,-2.0012259483337402e-05,1.792795956134796e-05,1.0319708585739136,0.9274689555168152,0.9746931195259094,1.0,1.0,1.0,-5.245208740234375e-05,9.775161743164062e-05,-8.940696716308594e-05,0.0,0.0,0.0,0
1,50,Hover,-8.661532774567604e-06,1.608859747648239e-05,-1.4497898519039154e-05,1.0319730043411255,0.9274649620056152,0.974696695804596,1.0,1.0,1.0,4.291534423828125e-05,-7.987022399902344e-05,7.152557373046875e-05,0.0,0.0,0.0,0
1,51,Hover,-0.7541826367378235,-0.35500597953796387,0.21154668927192688,1.0319712162017822,0.9274681806564331,0.974693775177002,0.9050118923187256,0.96873939037323,1.0,-3.5762786865234375e-05,6.437301635742188e-05,-5.841255187988281e-05,-1.8997621536254883,-0.6252121925354004,0.0,1
1,52,Hover,-0.5909109711647034,-0.16179528832435608,-0.04490924999117851,0.8811346888542175,0.8564670085906982,1.017003059387207,0.8100237846374512,0.93747878074646,1.0,-3.016730546951294,-1.4200234413146973,0.8461856842041016,-1.8997621536254883,-0.6252121925354004,0.0,1
1,53,Hover,-0.5644915699958801,-0.1541297286748886,0.07287438958883286,0.7629525065422058,0.8241079449653625,1.0080212354660034,0.7150356769561768,0.9062181711196899,1.0,-2.3636436462402344,-0.6471812725067139,-0.17963647842407227,-1.8997621536254883,-0.6252121925354004,0.0,1
1,54,Move,-0.6040298938751221,-0.12882988154888153,-0.001462634652853012,0.6500542163848877,0.7932819724082947,1.0225961208343506,0.6200475692749023,0.8749575614929199,1.0,-2.2579658031463623,-0.6165194511413574,0.29149770736694336,-1.8997621536254883,-0.6252121925354004,0.0,1
1,55,Move,-0.5371111035346985,-0.1416667252779007,0.03268352895975113,0.5292482376098633,0.767516016960144,1.022303581237793,0.5250594615936279,0.8436969518661499,1.0,-2.4161195755004883,-0.5153191089630127,-0.005850791931152344,-1.8997621536254883,-0.6252121925354004,0.0,1
1,56,Move,-0.5446888208389282,-0.11412713676691055,-0.0009198738262057304,0.42182600498199463,0.7391826510429382,1.0288403034210205,0.4300713539123535,0.8124363422393799,1.0,-2.148444652557373,-0.5666673183441162,0.13073444366455078,-1.8997621536254883,-0.6252121925354004,0.0,1
1,57,Move,-0.5117557048797607,-0.13520483672618866,0.0182887464761734,0.3128882348537445,0.7163572311401367,1.0286563634872437,0.3350832462310791,0.7811757326126099,1.0,-2.178755283355713,-0.4565083980560303,-0.0036787986755371094,-1.8997621536254883,-0.6252121925354004,0.0,1
1,58,Move,-0.5123084187507629,-0.11518985033035278,-0.0022266963496804237,0.21053709089756012,0.6893162727355957,1.0323140621185303,0.2400951385498047,0.7499151229858398,1.0,-2.047022819519043,-0.5408191680908203,0.07315397262573242,-1.8997621536254883,-0.6252121925354004,0.0,1
1,59,Move,-0.4964554011821747,-0.13081993162631989,0.010793148539960384,0.10807540267705917,0.6662783026695251,1.0318686962127686,0.14510703086853027,0.7186545133590698,1.0,-2.0492336750030518,-0.46075940132141113,-0.008907318115234375,-1.8997621536254883,-0.6252121925354004,0.0,1
1,60,Move,-0.4976401627063751,-0.11970869451761246,-0.0023716427385807037,0.008784321136772633,0.6401143074035645,1.034027338027954,0.050118930637836456,0.6873939037322998,1.0,-1.9858216047286987,-0.5232799053192139,0.04317283630371094,-1.8997620344161987,-0.6252121925354004,0.0,1
1,61,Move,-0.489876925945282,-0.1304776966571808,0.004792720079421997,-0.09074371308088303,0.6161725521087646,1.0335530042648315,-0.04486916959285736,0.6561332941055298,1.0,-1.99056077003479,-0.4788351058959961,-0.009486675262451172,-1.8997620344161987,-0.6252121925354004,0.0,1
1,62,Move,-0.49171173572540283,-0.125674307346344,-0.00397410336881876,-0.18871909379959106,0.5900769829750061,1.0345115661621094,-0.13985726237297058,0.6248726844787598,1.0,-1.9595075845718384,-0.5219113826751709,0.01917123794555664,-1.8997617959976196,-0.6252121925354004,0.0,1
1,63,Move,-0.48861613869667053,-0.13326337933540344,-0.0011688442900776863,-0.2870614528656006,0.5649421215057373,1.0337167978286743,-0.234845370054245,0.5936120748519897,1.0,-1.9668471813201904,-0.502697229385376,-0.015895366668701172,-1.8997621536254883,-0.6252121925354004,0.0,1
1,64,Move,-0.49074456095695496,-0.13214965164661407,-0.007174954749643803,-0.38478466868400574,0.5382894277572632,1.0334830284118652,-0.3298334777355194,0.5623514652252197,1.0,-1.954464316368103,-0.5330538749694824,-0.004675388336181641,-1.8997621536254883,-0.6252121925354004,0.0,1
1,65,Move,-0.4903964400291443,-0.1375078558921814,-0.006902429275214672,-0.48293358087539673,0.5118594765663147,1.032047986984253,-0.4248215854167938,0.5310908555984497,1.0,-1.9629782438278198,-0.5285990238189697,-0.028700828552246094,-1.8997621536254883,-0.6252121925354004,0.0,1
1,66,Move,-0.4926629960536957,-0.1382274031639099,-0.011070617474615574,-0.5810128450393677,0.48435789346694946,1.0306675434112549,-0.5198096632957458,0.4998302459716797,1.0,-1.961585283279419,-0.5500316619873047,-0.027608871459960938,-1.8997615575790405,-0.6252121925354004,0.0,1
1,67,Move,-0.4937470555305481,-0.14200732111930847,-0.011999423615634441,-0.6795454621315002,0.45671242475509644,1.0284534692764282,-0.6147977709770203,0.46856963634490967,1.0,-1.9706523418426514,-0.5529093742370605,-0.0442814826965332,-1.8997621536254883,-0.6252121925354004,0.0,1
1,68,Move,-0.4959828853607178,-0.14345227181911469,-0.014927246607840061,-0.7782948613166809,0.42831096053123474,1.026053547859192,-0.7097858786582947,0.43730902671813965,1.0,-1.9749879837036133,-0.5680292844772339,-0.04799842834472656,-1.8997621536254883,-0.6252121925354004,0.0,1
1,69,Move,-0.49762725830078125,-0.14617016911506653,-0.01625313237309456,-0.8774914145469666,0.39962050318717957,1.0230680704116821,-0.8047739863395691,0.40604841709136963,1.0,-1.983931064605713,-0.5738091468811035,-0.05970954895019531,-1.8997621536254883,-0.6252121925354004,0.0,1
1,70,Move,-0.49966299533843994,-0.1477607637643814,-0.01832456886768341,-0.9770168662071228,0.3703864812850952,1.0198174715042114,-0.8997620940208435,0.3747878074645996,1.0,-1.990509033203125,-0.584680438041687,-0.06501197814941406,-1.8997621536254883,-0.6252121925354004,0.0,1
1,71,Move,-0.5013567805290222,-0.1497725397348404,-0.019597738981246948,-1.0769494771957397,0.3408343195915222,1.0161525011062622,-0.9947502017021179,0.3435271978378296,1.0,-1.9986522197723389,-0.59104323387146,-0.07329940795898438,-1.8997621536254883,-0.6252121925354004,0.0,1
1,72,Move,-0.5030924677848816,-0.15123005211353302,-0.021032817661762238,-1.1772208213806152,0.31087979674339294,1.0122328996658325,-1.0897382497787476,0.31226658821105957,1.0,-2.0054268836975098,-0.5990904569625854,-0.07839202880859375,-1.8997609615325928,-0.6252121925354004,0.0,1
1,73,Move,-0.5045992732048035,-0.15273594856262207,-0.0220341719686985,-1.2778393030166626,0.2806337773799896,1.008026361465454,-1.184726357460022,0.28100597858428955,1.0,-2.0123696327209473,-0.6049203872680664,-0.08413076400756836,-1.8997621536254883,-0.6252121925354004,0.0,1
1,74,Move,-0.5060231685638428,-0.15392865240573883,-0.022962287068367004,-1.3787591457366943,0.25008657574653625,1.0036195516586304,-1.2797144651412964,0.24974535405635834,1.0,-2.0183968544006348,-0.6109440326690674,-0.08813619613647461,-1.8997621536254883,-0.6252124905586243,0.0,1
1,75,Move,-0.5072866082191467,-0.15501996874809265,-0.023620180785655975,-1.479963779449463,0.21930085122585297,0.9990270733833313,-1.3747025728225708,0.21848472952842712,1.0,-2.024092674255371,-0.6157144904136658,-0.09184956550598145,-1.8997621536254883,-0.6252124905586243,0.0,1
1,76,Move,-0.5084524750709534,-0.1558876782655716,-0.02414277195930481,-1.581421136856079,0.1882968544960022,0.9943030476570129,-1.4696906805038452,0.1872241050004959,1.0,-2.029147148132324,-0.6200799345970154,-0.09448051452636719,-1.8997621536254883,-0.6252124905586243,0.0,1
1,77,Move,-0.5095145106315613,-0.1566002368927002,-0.02448272705078125,-1.6831116676330566,0.15711931884288788,0.9894744753837585,-1.5646787881851196,0.1559634804725647,1.0,-2.033810615539551,-0.6235507130622864,-0.09657144546508789,-1.8997621536254883,-0.6252124905586243,0.0,1
1,78,Move,-0.5105098485946655,-0.15712520480155945,-0.02470041811466217,-1.7850146293640137,0.1257992684841156,0.9845779538154602,-1.659666895866394,0.12470285594463348,1.0,-2.0380592346191406,-0.6264010071754456,-0.0979304313659668,-1.8997621536254883,-0.6252124905586243,0.0,1
1,79,Move,-0.5114511251449585,-0.15748612582683563,-0.024799440056085587,-1.887116551399231,0.09437422454357147,0.979637861251831,-1.7546550035476685,0.09344223141670227,1.0,-2.0420384407043457,-0.6285008788108826,-0.09880185127258301,-1.8997621536254883,-0.6252124905586243,0.0,1
1,80,Move,-0.5123653411865234,-0.1576841175556183,-0.024817347526550293,-1.9894068241119385,0.06287699937820435,0.9746779799461365,-1.8496431112289429,0.062181610614061356,1.0,-2.0458054542541504,-0.6299445033073425,-0.0991976261138916,-1.8997621536254883,-0.6252124309539795,0.0,1
1,81,Move,-0.8360028266906738,-0.11636903136968613,-0.0051691727712750435,-2.0,0.03134017437696457,0.9697145223617554,-1.9446312189102173,0.03092098981142044,1.0,-0.21186351776123047,-0.6307364702224731,-0.09926915168762207,-1.8997621536254883,-0.6252124309539795,0.0,1
1,82,Move,-1.0240095853805542,-0.1547103077173233,0.02022678777575493,-2.0,0.008066367357969284,0.9686806797981262,-2.0,-0.00033963099122047424,1.0,0.0,-0.4654761254787445,-0.020676851272583008,-1.1073756217956543,-0.6252124309539795,0.0,1
1,83,Move,-1.013566493988037,-0.15493525564670563,-0.010691582225263119,-2.0,-0.022875694558024406,0.972726047039032,-2.0,-0.03160025179386139,1.0,0.0,-0.6188412308692932,0.08090734481811523,0.0,-0.6252124309539795,0.0,1
1,84,Move,-0.9979011416435242,-0.16489864885807037,-0.006988202221691608,-2.0,-0.05386274680495262,0.9705877304077148,-2.0,-0.0628608763217926,1.0,0.0,-0.6197410225868225,-0.04276633262634277,0.0,-0.6252124905586243,0.0,1
1,85,Move,-0.9855557084083557,-0.16584008932113647,-0.010264233686029911,-2.0,-0.08684247732162476,0.9691900610923767,-2.0,-0.09412150084972382,1.0,0.0,-0.6595945954322815,-0.027953386306762695,0.0,-0.6252124905586243,0.0,1
1,86,Move,-0.9728459119796753,-0.16804568469524384,-0.009480216540396214,-2.0,-0.12001049518585205,0.9671372175216675,-2.0,-0.12538212537765503,1.0,0.0,-0.6633603572845459,-0.04105687141418457,0.0,-0.6252124905586243,0.0,1
1,87,Move,-0.9607262015342712,-0.16847005486488342,-0.0100092189386487,-2.0,-0.15361963212490082,0.9652411937713623,-2.0,-0.15664274990558624,1.0,0.0,-0.6721827387809753,-0.037920475006103516,0.0,-0.6252124905586243,0.0,1
1,88,Move,-0.9487619400024414,-0.1691199094057083,-0.010016628541052341,-2.0,-0.18731364607810974,0.9632393717765808,-2.0,-0.18790337443351746,1.0,0.0,-0.6738802790641785,-0.04003643989562988,0.0,-0.6252124905586243,0.0,1
1,89,Move,-0.9370829463005066,-0.16951850056648254,-0.01031630951911211,-2.0,-0.2211376279592514,0.9612360596656799,-2.0,-0.21916399896144867,1.0,0.0,-0.6764796376228333,-0.04006624221801758,0.0,-0.6252124905586243,0.0,1
1,90,Move,-0.9255973100662231,-0.17003723978996277,-0.010577642358839512,-2.0,-0.25504133105278015,0.959172785282135,-2.0,-0.2504246234893799,1.0,0.0,-0.678074061870575,-0.04126548767089844,0.0,-0.6252124905586243,0.0,1
1,91,Move,-0.9142928123474121,-0.1705959439277649,-0.010928413830697536,-2.0,-0.28904879093170166,0.9570572376251221,-2.0,-0.2816852331161499,1.0,0.0,-0.6801491975784302,-0.04231095314025879,0.0,-0.6252121925354004,0.0,1
1,92,Move,-0.9031222462654114,-0.1712488830089569,-0.011306029744446278,-2.0,-0.32316797971725464,0.9548715353012085,-2.0,-0.3129458427429199,1.0,0.0,-0.6823837757110596,-0.043714046478271484,0.0,-0.6252121925354004,0.0,1
1,93,Move,-0.8920575380325317,-0.1719668060541153,-0.011723187752068043,-2.0,-0.3574177622795105,0.9526103138923645,-2.0,-0.34420645236968994,1.0,0.0,-0.6849956512451172,-0.04522442817687988,0.0,-0.6252121925354004,0.0,1
1,94,Move,-0.8810750842094421,-0.1727389544248581,-0.012155278585851192,-2.0,-0.3918111324310303,0.9502657055854797,-2.0,-0.37546706199645996,1.0,0.0,-0.6878674030303955,-0.04689216613769531,0.0,-0.6252121925354004,0.0,1
1,95,Move,-0.8701679706573486,-0.17353515326976776,-0.012590640224516392,-2.0,-0.4263589382171631,0.9478346705436707,-2.0,-0.40672767162323,1.0,0.0,-0.6909561157226562,-0.04862070083618164,0.0,-0.6252121925354004,0.0,1
1,96,Move,-0.8593432903289795,-0.17432895302772522,-0.013006472028791904,-2.0,-0.46106597781181335,0.9453165531158447,-2.0,-0.43798828125,1.0,0.0,-0.6941407918930054,-0.050362348556518555,0.0,-0.6252121925354004,0.0,1
1,97,Move,-0.8486290574073792,-0.17509105801582336,-0.013384907506406307,-2.0,-0.4959317743778229,0.9427152872085571,-2.0,-0.46924889087677,1.0,0.0,-0.6973159313201904,-0.05202531814575195,0.0,-0.6252121925354004,0.0,1
1,98,Move,-0.8380656242370605,-0.17579485476016998,-0.013708542101085186,-2.0,-0.5309500098228455,0.9400383234024048,-2.0,-0.50050950050354,1.0,0.0,-0.7003647089004517,-0.053539276123046875,0.0,-0.6252121925354004,0.0,1
1,99,Move,-0.8277028799057007,-0.17642326653003693,-0.013964985497295856,-2.0,-0.5661090016365051,0.9372966289520264,-2.0,-0.5317701101303101,1.0,0.0,-0.7031798362731934,-0.05483388900756836,0.0,-0.6252121925354004,0.0,1
1,100,Move,-0.8175947666168213,-0.17696844041347504,-0.01415096502751112,-2.0,-0.6013936400413513,0.9345036149024963,-2.0,-0.5630307197570801,1.0,0.0,-0.7056927680969238,-0.055860280990600586,0.0,-0.6252121925354004,0.0,1
1,101,Land,-0.8130574226379395,0.3136627674102783,-1.8491237163543701,-2.0,-0.6367873549461365,0.9316734075546265,-2.0,-0.5630307197570801,0.8999999761581421,0.0,-0.7078742980957031,-0.05660414695739746,0.0,0.0,-2.000000476837158,2
1,102,Land,-0.7131224870681763,-0.10539697110652924,-0.7388952970504761,-2.0,-0.5740547776222229,0.5618486404418945,-2.0,-0.5630307197570801,0.7999999523162842,0.0,1.2546515464782715,-7.396495342254639,0.0,0.0,-2.000000476837158,2
1,103,Land,-0.9037609696388245,0.0813877210021019,-0.9452010989189148,-2.0,-0.5951341986656189,0.41406959295272827,-2.0,-0.5630307197570801,0.6999999284744263,0.0,-0.4215884208679199,-2.955580949783325,0.0,0.0,-2.000000476837158,2
1,104,Land,-0.9650417566299438,-0.02034018561244011,-0.7686946392059326,-2.0,-0.5788566470146179,0.2250293642282486,-2.0,-0.5630307197570801,0.5999999046325684,0.0,0.32555103302001953,-3.7808046340942383,0.0,0.0,-2.000000476837158,2
1,105,Land,-1.0551530122756958,0.039049334824085236,-0.8132662773132324,-2.0,-0.5829246640205383,0.07129043340682983,-2.0,-0.5630307197570801,0.49999991059303284,0.0,-0.0813603401184082,-3.0747785568237305,0.0,0.0,-1.9999998807907104,2
1,106,Land,-1.1945827007293701,0.07459383457899094,-1.262331247329712,-2.0,-0.5751147866249084,0.0,-2.0,-0.5630307197570801,0.3999999165534973,0.0,0.15619754791259766,-1.4258086681365967,0.0,0.0,-1.9999998807907104,2
